Filename,Path,Reason
final_train_1453_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1453_right.txt,Does not start with 2
final_train_1290_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1290_left.txt,Starts with 1
final_train_1948_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1948_right.txt,Does not start with 2
final_train_1981_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1981_right.txt,Does not start with 2
final_train_528_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_528_left.txt,Starts with 1
final_train_445_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_445_right.txt,Starts with 1
final_train_1932_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1932_left.txt,Does not start with 2
final_train_359_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_359_right.txt,Does not start with 2
final_train_390_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_390_right.txt,Does not start with 2
final_train_673_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_673_right.txt,Does not start with 2
final_train_823_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_823_left.txt,Starts with 1
final_train_822_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_822_left.txt,Starts with 1
final_train_962_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_962_left.txt,Does not start with 2
final_train_721_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_721_right.txt,Does not start with 2
final_train_963_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_963_left.txt,Does not start with 2
final_train_1684_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1684_left.txt,Starts with 1
final_train_1872_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1872_left.txt,Starts with 1
final_train_451_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_451_right.txt,Does not start with 2
final_train_1873_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1873_left.txt,Does not start with 2
final_train_1685_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1685_left.txt,Does not start with 2
final_train_468_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_468_left.txt,Does not start with 2
final_train_1447_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1447_right.txt,Does not start with 2
final_train_469_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_469_left.txt,Starts with 1
final_train_1392_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1392_right.txt,Does not start with 2
final_train_1501_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1501_right.txt,Starts with 1
final_train_1578_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1578_left.txt,Starts with 1
final_train_1737_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1737_right.txt,Starts with 1
final_train_1579_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1579_left.txt,Does not start with 2
final_train_337_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_337_right.txt,Does not start with 2
final_train_1124_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1124_left.txt,Starts with 1
final_train_101_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_101_right.txt,Does not start with 2
final_train_1343_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1343_left.txt,Starts with 1
final_train_930_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_930_right.txt,Starts with 1
final_train_252_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_252_left.txt,Does not start with 2
final_train_876_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_876_right.txt,Does not start with 2
final_train_10_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_10_right.txt,Does not start with 2
final_train_706_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_706_left.txt,Starts with 1
final_train_1117_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1117_right.txt,Starts with 1
final_train_1470_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1470_left.txt,Does not start with 2
final_train_1471_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1471_left.txt,Does not start with 2
final_train_1617_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1617_left.txt,Does not start with 2
final_train_536_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_536_right.txt,Starts with 1
final_train_915_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_915_left.txt,Does not start with 2
final_train_1805_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1805_left.txt,Starts with 1
final_train_193_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_193_right.txt,Does not start with 2
final_train_1494_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1494_left.txt,Starts with 1
final_train_1699_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1699_right.txt,Starts with 1
final_train_1185_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1185_right.txt,Does not start with 2
final_train_1466_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1466_right.txt,Starts with 1
final_train_2069_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2069_left.txt,Starts with 1
final_train_1768_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1768_left.txt,Does not start with 2
final_train_1335_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1335_left.txt,Starts with 1
final_train_911_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_911_right.txt,Does not start with 2
final_train_120_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_120_right.txt,Starts with 1
final_train_225_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_225_left.txt,Does not start with 2
final_train_224_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_224_left.txt,Starts with 1
final_train_987_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_987_left.txt,Does not start with 2
final_train_771_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_771_left.txt,Starts with 1
final_train_1246_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1246_right.txt,Does not start with 2
final_train_1841_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1841_right.txt,Starts with 1
final_train_1070_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1070_right.txt,Does not start with 2
final_train_770_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_770_left.txt,Does not start with 2
final_train_516_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_516_left.txt,Does not start with 2
final_train_986_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_986_left.txt,Does not start with 2
final_train_1300_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1300_right.txt,Starts with 1
final_train_1897_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1897_left.txt,Does not start with 2
final_train_1407_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1407_left.txt,Starts with 1
final_train_1913_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1913_right.txt,Does not start with 2
final_train_1720_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1720_left.txt,Starts with 1
final_train_1122_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1122_right.txt,Does not start with 2
final_train_1547_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1547_left.txt,Does not start with 2
final_train_1314_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1314_right.txt,Does not start with 2
final_train_1721_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1721_left.txt,Does not start with 2
final_train_630_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_630_left.txt,Does not start with 2
final_train_1587_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1587_right.txt,Does not start with 2
final_train_456_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_456_left.txt,Starts with 1
final_train_2021_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2021_left.txt,Starts with 1
final_train_1188_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1188_left.txt,Does not start with 2
final_train_457_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_457_left.txt,Does not start with 2
final_train_2020_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2020_left.txt,Does not start with 2
final_train_102_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_102_left.txt,Starts with 1
final_train_365_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_365_left.txt,Does not start with 2
final_train_103_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_103_left.txt,Does not start with 2
final_train_591_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_591_right.txt,Does not start with 2
final_train_2067_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2067_right.txt,Does not start with 2
final_train_1274_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1274_left.txt,Starts with 1
final_train_1013_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1013_left.txt,Does not start with 2
final_train_905_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_905_right.txt,Does not start with 2
final_train_190_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_190_left.txt,Starts with 1
final_train_1228_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1228_right.txt,Does not start with 2
final_train_738_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_738_left.txt,Starts with 1
final_train_1080_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1080_left.txt,Starts with 1
final_train_1644_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1644_right.txt,Starts with 1
final_train_1081_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1081_left.txt,Starts with 1
final_train_1944_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1944_left.txt,Does not start with 2
final_train_1945_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1945_left.txt,Starts with 1
final_train_854_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_854_left.txt,Does not start with 2
final_train_33_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_33_left.txt,Starts with 1
final_train_714_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_714_right.txt,Does not start with 2
final_train_839_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_839_right.txt,Does not start with 2
final_train_855_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_855_left.txt,Does not start with 2
final_train_432_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_432_right.txt,Starts with 1
final_train_118_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_118_right.txt,Does not start with 2
final_train_929_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_929_right.txt,Does not start with 2
final_train_2082_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2082_right.txt,Starts with 1
final_train_574_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_574_right.txt,Starts with 1
final_train_860_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_860_left.txt,Starts with 1
final_train_1562_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1562_right.txt,Does not start with 2
final_train_861_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_861_left.txt,Starts with 1
final_train_2086_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2086_left.txt,Starts with 1
final_train_1349_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1349_left.txt,Does not start with 2
final_train_258_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_258_left.txt,Starts with 1
final_train_1970_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1970_left.txt,Starts with 1
final_train_259_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_259_left.txt,Starts with 1
final_train_1971_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1971_left.txt,Starts with 1
final_train_1787_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1787_left.txt,Starts with 1
final_train_738_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_738_right.txt,Starts with 1
final_train_212_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_212_right.txt,Does not start with 2
final_train_2014_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2014_left.txt,Does not start with 2
final_train_463_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_463_left.txt,Does not start with 2
final_train_605_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_605_left.txt,Does not start with 2
final_train_2031_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2031_right.txt,Does not start with 2
final_train_1714_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1714_left.txt,Does not start with 2
final_train_1572_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1572_left.txt,Does not start with 2
final_train_162_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_162_right.txt,Does not start with 2
final_train_481_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_481_right.txt,Does not start with 2
final_train_968_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_968_left.txt,Starts with 1
final_train_1026_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1026_left.txt,Starts with 1
final_train_1174_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1174_right.txt,Does not start with 2
final_train_1240_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1240_left.txt,Does not start with 2
final_train_969_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_969_left.txt,Starts with 1
final_train_1241_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1241_left.txt,Does not start with 2
final_train_136_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_136_left.txt,Does not start with 2
final_train_1032_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1032_right.txt,Does not start with 2
final_train_1518_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1518_right.txt,Does not start with 2
final_train_350_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_350_left.txt,Starts with 1
final_train_1878_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1878_left.txt,Does not start with 2
final_train_351_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_351_left.txt,Does not start with 2
final_train_137_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_137_left.txt,Does not start with 2
final_train_1879_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1879_left.txt,Starts with 1
final_train_1939_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1939_left.txt,Does not start with 2
final_train_211_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_211_left.txt,Does not start with 2
final_train_1817_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1817_right.txt,Starts with 1
final_train_1938_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1938_left.txt,Starts with 1
final_train_210_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_210_left.txt,Starts with 1
final_train_1301_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1301_left.txt,Starts with 1
final_train_1167_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1167_left.txt,Starts with 1
final_train_1356_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1356_right.txt,Starts with 1
final_train_829_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_829_left.txt,Does not start with 2
final_train_1160_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1160_right.txt,Does not start with 2
final_train_1483_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1483_right.txt,Does not start with 2
final_train_1998_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1998_right.txt,Does not start with 2
final_train_1951_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1951_right.txt,Starts with 1
final_train_1433_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1433_left.txt,Starts with 1
final_train_1655_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1655_left.txt,Does not start with 2
final_train_1654_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1654_left.txt,Does not start with 2
final_train_340_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_340_right.txt,Does not start with 2
final_train_523_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_523_left.txt,Does not start with 2
final_train_745_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_745_left.txt,Starts with 1
final_train_318_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_318_left.txt,Does not start with 2
final_train_1740_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1740_right.txt,Starts with 1
final_train_921_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_921_left.txt,Does not start with 2
final_train_1576_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1576_right.txt,Starts with 1
final_train_1095_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1095_right.txt,Does not start with 2
final_train_920_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_920_left.txt,Starts with 1
final_train_756_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_756_right.txt,Does not start with 2
final_train_1393_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1393_left.txt,Starts with 1
final_train_1392_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1392_left.txt,Does not start with 2
final_train_610_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_610_right.txt,Starts with 1
final_train_266_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_266_left.txt,Does not start with 2
final_train_1231_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1231_right.txt,Does not start with 2
final_train_39_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_39_left.txt,Does not start with 2
final_train_1188_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1188_right.txt,Does not start with 2
final_train_1141_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1141_right.txt,Does not start with 2
final_train_1377_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1377_right.txt,Does not start with 2
final_train_1694_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1694_right.txt,Does not start with 2
final_train_1377_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1377_left.txt,Does not start with 2
final_train_38_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_38_left.txt,Does not start with 2
final_train_1622_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1622_left.txt,Starts with 1
final_train_1444_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1444_left.txt,Does not start with 2
final_train_1445_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1445_left.txt,Does not start with 2
final_train_1623_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1623_left.txt,Starts with 1
final_train_732_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_732_left.txt,Starts with 1
final_train_554_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_554_left.txt,Starts with 1
final_train_820_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_820_right.txt,Does not start with 2
final_train_555_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_555_left.txt,Does not start with 2
final_train_2004_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_2004_right.txt,Does not start with 2
final_train_46_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_46_right.txt,Does not start with 2
final_train_108_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_108_left.txt,Starts with 1
final_train_1846_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1846_left.txt,Does not start with 2
final_train_1885_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1885_right.txt,Does not start with 2
final_train_1018_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1018_left.txt,Does not start with 2
final_train_1019_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1019_left.txt,Does not start with 2
final_train_893_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_893_right.txt,Does not start with 2
final_train_407_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_407_right.txt,Starts with 1
final_train_625_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_625_right.txt,Starts with 1
final_train_555_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_555_right.txt,Does not start with 2
final_train_28_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_28_right.txt,Does not start with 2
final_train_887_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_887_right.txt,Does not start with 2
final_train_249_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_249_right.txt,Starts with 1
final_train_280_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_280_right.txt,Starts with 1
final_train_1159_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1159_left.txt,Does not start with 2
final_train_487_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_487_left.txt,Does not start with 2
final_train_1775_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1775_right.txt,Starts with 1
final_train_1158_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1158_left.txt,Does not start with 2
final_train_1858_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1858_right.txt,Does not start with 2
final_train_71_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_71_left.txt,Starts with 1
final_train_1543_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1543_right.txt,Does not start with 2
final_train_1069_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1069_right.txt,Does not start with 2
final_train_486_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_486_left.txt,Does not start with 2
final_train_1597_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1597_left.txt,Starts with 1
final_train_1633_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1633_right.txt,Does not start with 2
final_train_1319_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1319_right.txt,Does not start with 2
final_train_1596_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1596_left.txt,Starts with 1
final_train_1405_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1405_right.txt,Starts with 1
final_train_52_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_52_right.txt,Starts with 1
final_train_415_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_415_left.txt,Starts with 1
final_train_834_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_834_right.txt,Does not start with 2
final_train_885_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_885_left.txt,Does not start with 2
final_train_673_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_673_left.txt,Does not start with 2
final_train_233_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_233_right.txt,Starts with 1
final_train_672_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_672_left.txt,Does not start with 2
final_train_1995_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1995_left.txt,Starts with 1
final_train_1505_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1505_left.txt,Starts with 1
final_train_1763_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1763_left.txt,Starts with 1
final_train_143_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_143_right.txt,Does not start with 2
final_train_1994_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1994_left.txt,Does not start with 2
final_train_1649_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1649_right.txt,Does not start with 2
final_train_1155_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1155_right.txt,Starts with 1
final_train_1964_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1964_right.txt,Does not start with 2
final_train_327_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_327_left.txt,Starts with 1
final_train_141_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_141_left.txt,Starts with 1
final_train_1225_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1225_right.txt,Does not start with 2
final_train_140_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_140_left.txt,Starts with 1
final_train_1013_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1013_right.txt,Does not start with 2
final_train_326_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_326_left.txt,Does not start with 2
final_train_851_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_851_right.txt,Does not start with 2
final_train_917_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_917_right.txt,Starts with 1
final_train_1355_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1355_left.txt,Does not start with 2
final_train_310_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_310_right.txt,Starts with 1
final_train_1354_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1354_left.txt,Does not start with 2
final_train_1132_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1132_left.txt,Does not start with 2
final_train_1467_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1467_left.txt,Does not start with 2
final_train_1306_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1306_right.txt,Does not start with 2
final_train_1901_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1901_right.txt,Starts with 1
final_train_1466_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1466_left.txt,Starts with 1
final_train_1130_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1130_right.txt,Starts with 1
final_train_1600_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1600_left.txt,Does not start with 2
final_train_5_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_5_left.txt,Does not start with 2
final_train_577_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_577_left.txt,Starts with 1
final_train_4_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_4_left.txt,Does not start with 2
final_train_710_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_710_left.txt,Does not start with 2
final_train_1076_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1076_right.txt,Does not start with 2
final_train_1847_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1847_right.txt,Starts with 1
final_train_1865_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1865_left.txt,Does not start with 2
final_train_689_right.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_689_right.txt,Does not start with 2
final_train_1864_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1864_left.txt,Does not start with 2
final_train_1692_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_1692_left.txt,Starts with 1
final_train_783_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_783_left.txt,Starts with 1
final_train_782_left.txt,../datasets/SkyFusion/final_train_v1/annotations/final_train_782_left.txt,Does not start with 2
